family,pokemon_id,species_number,resource_id,config_form_index,config_variant_index,game_form,game_gender,normal_shiny_role,icon_path,animation_name_count,animation_file_count,animation_names_sha256,has_default_wait,has_battle_wait,has_attack,has_damage,has_eye_track,has_mouth_track,source_config_path,source_config_sha256,source_repo,source_commit,source_status,canonical_source_status,consistency_flags
SCVI,pm0009,9,pm0009_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0009_00_00_00_big.png,86,172,acf8f05a33d07ee35a3fc6067d9d03a9bf323af7bbd24d285c906d5e66efd136,True,True,True,True,True,True,assets/local/configs/SCVI/pm0009.json,2909fdda77edfd10b812beaeed2c941f2cb1c7f826d35981895db4c154ad4f95,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0023,23,pm0023_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0023_00_00_00_big.png,52,104,ed3a1cc17a9d0dbe2cb6819899757ebd0af50713364712b6f76a463b429eae5e,True,True,True,True,True,True,assets/local/configs/SCVI/pm0023.json,e243a693ebc37179a0593bc53efac5a52a167e49ee63e1f7e0ce543117837bb2,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0024,24,pm0024_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0024_00_00_00_big.png,43,86,462aec9e7e5862573bbab24ccaed8bdc36a5b8068e0222fc06c6f2674d446906,True,True,True,True,True,True,assets/local/configs/SCVI/pm0024.json,260a3740b495ac80dfbfb5b056adb97c7c8517baed701ee718f550d174c978fa,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_00_00_00_big.png,78,156,954a3402ba685f2f66e14d87bbe37e62a6000fa419ed71da1b8d36e7d0de06d4,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_01_00_00_big.png,77,154,75834d5647b8944f07680b858403d93276f7f172575b089cb215be30e22d800b,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_11_00,11,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_11_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_12_00,12,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_12_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_13_00,13,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_13_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_14_00,14,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_14_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_15_00,15,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_15_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_16_00,16,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_16_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_17_00,17,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_17_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0025,25,pm0025_18_00,18,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0025_18_00_00_big.png,76,152,75c6ea10453da865831278b1969013210f71c22bbb2d0cb94f12a5af718397fe,True,False,True,True,True,True,assets/local/configs/SCVI/pm0025.json,9e64e90a9e4e1ecf1629d644a1a8929be5f3668b16f3597f02027d9b00101c86,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0026,26,pm0026_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0026_00_00_00_big.png,77,154,a7d3baa618d572b13204fc43a2d11a111d945523012f8249cae6d497624efd4e,True,True,True,True,True,True,assets/local/configs/SCVI/pm0026.json,7ee0a3023c7ce649093d4ace2993aaf26387af4db20c60dfdd2446e66779c9ea,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0026,26,pm0026_00_11,0,11,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0026_00_11_00_big.png,56,112,badef86e423d3bf850036c1de2ec7aca7bb65551eba3a97d2c8a6047d8bb8079,True,True,True,True,True,True,assets/local/configs/SCVI/pm0026.json,7ee0a3023c7ce649093d4ace2993aaf26387af4db20c60dfdd2446e66779c9ea,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0026,26,pm0026_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0026_01_00_00_big.png,77,154,a7d3baa618d572b13204fc43a2d11a111d945523012f8249cae6d497624efd4e,True,True,True,True,True,True,assets/local/configs/SCVI/pm0026.json,7ee0a3023c7ce649093d4ace2993aaf26387af4db20c60dfdd2446e66779c9ea,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0027,27,pm0027_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0027_00_00_00_big.png,47,94,9b3741d4cbdeabf6c7a97190d08df87246419adbd9004e3328034f5ac81255ac,True,False,True,True,True,False,assets/local/configs/SCVI/pm0027.json,7b15d4fe86f0babcdaa1a7d3dcd34ce5d73ef3c91e1f0a35ebed85022b47f857,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0027,27,pm0027_00_11,0,11,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0027_00_11_00_big.png,42,84,ae27aeb1271bc0347b30691ea18bef23d7d0b221782f872f9f623d4698e3fb86,True,True,True,True,True,False,assets/local/configs/SCVI/pm0027.json,7b15d4fe86f0babcdaa1a7d3dcd34ce5d73ef3c91e1f0a35ebed85022b47f857,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0028,28,pm0028_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0028_00_00_00_big.png,41,82,8ceb44e42cf948fd804b2d0a09d800df8e6171a18352c1cd381b1aad3bf8f8e8,True,False,True,True,True,False,assets/local/configs/SCVI/pm0028.json,c5b5836c465bc7a86c5c454735f01f17373faf6419edd3da1e8cc780bdc4f2c7,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0028,28,pm0028_00_11,0,11,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0028_00_11_00_big.png,42,84,ae27aeb1271bc0347b30691ea18bef23d7d0b221782f872f9f623d4698e3fb86,True,True,True,True,True,False,assets/local/configs/SCVI/pm0028.json,c5b5836c465bc7a86c5c454735f01f17373faf6419edd3da1e8cc780bdc4f2c7,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0035,35,pm0035_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0035_00_00_00_big.png,55,110,55f9ab3c55191569051583133e5aa4291c0687f1382778b65a0ea1782c5785ff,True,False,True,True,True,True,assets/local/configs/SCVI/pm0035.json,3ffbaa600a0cf5b39715a555d9588ed66086540b3dee8e9dd8884403c8aaca28,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0036,36,pm0036_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0036_00_00_00_big.png,52,104,1e51122f2ead70a392c6ec002c829c4102be2185a86de500ba9d6c2f40f4317a,True,False,True,True,True,True,assets/local/configs/SCVI/pm0036.json,0952f416e8940169e04b0ca93d5e610fa59c63df9d0e09b1f0358e12138d8da0,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0037,37,pm0037_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0037_00_00_00_big.png,50,100,b4321d80fcd7aeec2443296c2486dfe84dd37761ad3f19b7bb873a184f341f46,True,True,True,True,True,True,assets/local/configs/SCVI/pm0037.json,0e20fd7a269eeae2edc82b8e12e6eb983edd6be54c38f220ad51e9a06ea9e339,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0037,37,pm0037_00_11,0,11,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0037_00_11_00_big.png,53,106,685d01e07e8b62cca7099f8398356b29d8e47b1ef9f9833a40fb6958ea15407f,True,True,True,True,True,True,assets/local/configs/SCVI/pm0037.json,0e20fd7a269eeae2edc82b8e12e6eb983edd6be54c38f220ad51e9a06ea9e339,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0038,38,pm0038_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0038_00_00_00_big.png,50,100,1856cb0bc13541e2b689dc035bee1a527fa4384f84990071ba185c881ff14a84,True,True,True,True,True,True,assets/local/configs/SCVI/pm0038.json,115c90d51b6cc5174ae107dcf475fc318a443b5fce83da2084bef5a7e5992ccb,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0038,38,pm0038_00_11,0,11,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0038_00_11_00_big.png,53,106,685d01e07e8b62cca7099f8398356b29d8e47b1ef9f9833a40fb6958ea15407f,True,True,True,True,True,True,assets/local/configs/SCVI/pm0038.json,115c90d51b6cc5174ae107dcf475fc318a443b5fce83da2084bef5a7e5992ccb,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0039,39,pm0039_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0039_00_00_00_big.png,77,154,bc783de5bbadd33167f26260262f3b69e0bd1bd102518724f0848fc167f50704,True,True,True,True,True,True,assets/local/configs/SCVI/pm0039.json,5be0864eabb824daa7efdd32e87aa0ea9f01a4edfcbb5224e307f613252af8e2,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0040,40,pm0040_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0040_00_00_00_big.png,77,154,bc783de5bbadd33167f26260262f3b69e0bd1bd102518724f0848fc167f50704,True,True,True,True,True,True,assets/local/configs/SCVI/pm0040.json,e992c4429d32f5072264d029c4dcd4a935a88987b25ba82905f8e930be9fa56d,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0043,43,pm0043_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0043_00_00_00_big.png,50,100,b41c4073e8cb3ef87bd52c3f74cd3d87ea8346e08ba61107f3069c53ab3aa986,True,True,True,True,True,True,assets/local/configs/SCVI/pm0043.json,882868805fefe61e1e89d5935a1e43b1107d6114cadfa76fbc3ae2f668ebd43a,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0044,44,pm0044_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0044_00_00_00_big.png,48,96,cc7ca4e462d7fa69e8b07dc96b5d9006a04a2a7fab335f0ed063707c845c8caf,True,True,True,True,False,True,assets/local/configs/SCVI/pm0044.json,ddc47cdff2bc93715fa0d9faeabc3edcfbfced6bfa1dc4e03240b88c6ace9232,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0044,44,pm0044_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0044_01_00_00_big.png,48,96,cc7ca4e462d7fa69e8b07dc96b5d9006a04a2a7fab335f0ed063707c845c8caf,True,True,True,True,False,True,assets/local/configs/SCVI/pm0044.json,ddc47cdff2bc93715fa0d9faeabc3edcfbfced6bfa1dc4e03240b88c6ace9232,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0045,45,pm0045_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0045_00_00_00_big.png,49,98,ec974bec80ed07a54924175cca7d753c2ad2709e2f07aebdfd99fa333b328ad3,True,True,True,True,True,True,assets/local/configs/SCVI/pm0045.json,e290f6b096f2562802776ea8c0a1e7850b26535a498eee2267d15edd066cef66,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0045,45,pm0045_01_00,1,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0045_01_00_00_big.png,49,98,ec974bec80ed07a54924175cca7d753c2ad2709e2f07aebdfd99fa333b328ad3,True,True,True,True,True,True,assets/local/configs/SCVI/pm0045.json,e290f6b096f2562802776ea8c0a1e7850b26535a498eee2267d15edd066cef66,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0048,48,pm0048_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0048_00_00_00_big.png,45,90,5191494ae53d51c3538883df353f95775a14551227aa3b72022ddd5d67ee3aea,True,False,True,True,True,False,assets/local/configs/SCVI/pm0048.json,44315579699eaf81d5f97ceca95624640c30a4ea462a2c35e62468fe33b81abe,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0049,49,pm0049_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0049_00_00_00_big.png,42,84,5f4e65c3ddbb069fc3b20fb070c431c936d75fd11ff8f3a63cd657afa8de395d,True,False,True,True,True,True,assets/local/configs/SCVI/pm0049.json,a17f27ccefde482fa15c7d1412e66dde381c305319919f29dce8b3095bbf0841,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0050,50,pm0050_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0050_00_00_00_big.png,39,78,740a2244df206f8d11395de559837aa5844ba7d684e42bbceb451cfeaf50dddc,True,False,True,True,True,False,assets/local/configs/SCVI/pm0050.json,3bee17f14c88652d146cb32305c981a63551470f999a91757bd0e0deebb2802e,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0050,50,pm0050_00_11,0,11,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0050_00_11_00_big.png,39,78,740a2244df206f8d11395de559837aa5844ba7d684e42bbceb451cfeaf50dddc,True,False,True,True,True,False,assets/local/configs/SCVI/pm0050.json,3bee17f14c88652d146cb32305c981a63551470f999a91757bd0e0deebb2802e,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0051,51,pm0051_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0051_00_00_00_big.png,40,80,34bb8c801ff3ddab59a824cf2eceec598d7e90665ca51dfa3144879c5168ca60,True,True,True,True,True,False,assets/local/configs/SCVI/pm0051.json,f828a5fd792d2482d5ff5e429205d40d396ffd56502025d4d170bd330ec15005,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0051,51,pm0051_00_11,0,11,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0051_00_11_00_big.png,40,80,34bb8c801ff3ddab59a824cf2eceec598d7e90665ca51dfa3144879c5168ca60,True,True,True,True,True,False,assets/local/configs/SCVI/pm0051.json,f828a5fd792d2482d5ff5e429205d40d396ffd56502025d4d170bd330ec15005,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
SCVI,pm0052,52,pm0052_00_00,0,0,UNRESOLVED,UNRESOLVED,UNRESOLVED,icon/pm0052_00_00_00_big.png,49,98,ec974bec80ed07a54924175cca7d753c2ad2709e2f07aebdfd99fa333b328ad3,True,True,True,True,True,True,assets/local/configs/SCVI/pm0052.json,331e4c59b405735892a576239d874599f36c32bf69ccf2a1c8559c245a679248,freedom12/PokemonModelViewer,c5952930343748e6dcb4cae21ee383e0bd13b75c,public-derived-model-viewer-config-not-game-native-catalog,CROSSCHECK_PENDING,
