file,family,bank_hex,bank_dec,rom_offset_start,layout_label,sha1,entropy_bits_per_byte,unique_bytes,zero_pct,ff_pct,longest_00_run,longest_ff_run,longest_uniform_run,longest_uniform_value,pointer_like_word_pct,western_textcode_pct
Pocket Monsters Eun (Korea).gbc,KR,32,50,0x0C8000,bank32 / The End,b38ba40873208d591d3dab8fbbb0d0d0501adc51,6.481917,256,12.3962,2.2522,582,5,582,0x00,21.167,32.4951
Pocket Monsters Eun (Korea).gbc,KR,33,51,0x0CC000,Move Animations / Extra Songs 2,b174ccc365788fd917fe12db3708d80a6ee99288,6.504498,256,13.6841,0.9277,456,2,456,0x00,21.0571,20.2637
Pocket Monsters Eun (Korea).gbc,KR,34,52,0x0D0000,(data),897256b6709e1a4da9daba92b6bde39ccfccd8c1,-0.0,1,100.0,0.0,16384,0,16384,0x00,0.0,0.0
Pocket Monsters Eun (Korea).gbc,KR,35,53,0x0D4000,(data),897256b6709e1a4da9daba92b6bde39ccfccd8c1,-0.0,1,100.0,0.0,16384,0,16384,0x00,0.0,0.0
Pocket Monsters Eun (Korea).gbc,KR,36,54,0x0D8000,Font Inversed,1f67d0e87e47858411a322f2feabd08248101de6,0.642255,101,93.7622,1.7212,15360,25,15360,0x00,0.6836,4.0283
Pocket Monsters Eun (Korea).gbc,KR,37,55,0x0DC000,Map Blocks 3 / Tileset Data 5,fd4efbe19c7c2b8f26537b555877b535c64b3dda,6.494348,255,10.1501,2.948,416,104,416,0x00,13.2935,17.8467
Pocket Monsters Eun (Korea).gbc,KR,38,56,0x0E0000,bank38,6fbaa7f4fa503ff5d10c278f0d5bb1d213f0d91b,6.86245,256,10.8704,2.6062,1040,5,1040,0x00,13.3179,29.4006
Pocket Monsters Eun (Korea).gbc,KR,39,57,0x0E4000,Copyright / Title Screen 2 / bank39,5700807f26304b78a9da98acb55cf772e8f1fa62,6.325577,256,22.6074,4.3396,2848,8,2848,0x00,13.0615,28.595
Pocket Monsters Eun (Korea).gbc,KR,3A,58,0x0E8000,Audio / Songs 1,039dabb7386d311a2d306d14793cef67fb2d45bf,6.998364,255,3.4607,1.0437,73,2,73,0x00,21.8872,42.9688
Pocket Monsters Eun (Korea).gbc,KR,3B,59,0x0EC000,Songs 2,0817a94053fbd6b83cd3640b2286817814f3346c,6.374539,247,7.5989,0.7812,267,1,267,0x00,19.1528,45.1782
Pocket Monsters Eun (Korea).gbc,KR,3C,60,0x0F0000,Songs 3 / Sound Effects / Cries,5d36c19cdbe4ed8014d67d2a43e981ac5f7ab136,6.699448,256,10.083,3.4912,138,2,138,0x00,15.5762,32.2937
Pocket Monsters Eun (Korea).gbc,KR,3D,61,0x0F4000,Songs 4,bd5b998ef17a222cf209971ec62df27223e0607f,6.525259,247,6.7383,0.9094,269,1,269,0x00,20.7031,44.0186
Pocket Monsters Eun (Korea).gbc,KR,3E,62,0x0F8000,bank3E / Shrink Pics / bank3E_2,b2bea93fad49c3a4e21f0179d5c02cbf81c7cdb2,5.323376,256,11.7554,27.7039,287,138,287,0x00,10.4858,54.9377
Pocket Monsters Eun (Korea).gbc,KR,3F,63,0x0FC000,bank3F,2b7986256460ce692a9e8d1f80fe65494219ca89,4.044448,252,56.4514,3.9307,8680,19,8680,0x00,8.1665,20.0562
Pocket Monsters Eun (Korea).gbc,KR,40,64,0x100000,Standard Scripts,f7f0c2ebb6a976c66cbe8cbb909e08e9c408767d,4.863699,245,36.9141,0.0549,5661,1,5661,0x00,17.2974,15.8569
Pocket Monsters Eun (Korea).gbc,KR,41,65,0x104000,Phone Scripts,04905f3aead7b2bb017e5e0ed4e9e495e02b0e96,3.890263,246,53.9978,0.0061,8386,1,8386,0x00,14.3799,11.0168
Pocket Monsters Eun (Korea).gbc,KR,42,66,0x108000,Map Scripts 1,34f46d4ce03030761a5a224fab55fee07a33e832,3.790098,239,55.2246,0.9277,8589,2,8589,0x00,10.9497,10.5408
Pocket Monsters Eun (Korea).gbc,KR,43,67,0x10C000,Map Scripts 2,a6c80d706469e09cb59612ee57cf79aa6b7c57b8,5.457359,254,28.125,1.001,4128,2,4128,0x00,19.3481,18.2007
Pocket Monsters Eun (Korea).gbc,KR,44,68,0x110000,Map Scripts 3,c7578694ac428c12bdac42f08acaf2f4094e40db,5.323815,254,30.365,1.1353,4439,2,4439,0x00,16.98,16.7664
Pocket Monsters Eun (Korea).gbc,KR,45,69,0x114000,Map Scripts 4,b2caea3c61d2159cb2e0f88b508193af7ceb5ef2,5.142387,255,35.7361,0.7019,5143,2,5143,0x00,18.0542,14.6484
Pocket Monsters Eun (Korea).gbc,KR,46,70,0x118000,Map Scripts 5,e9efe907645d4aaee010d8dab63db66448fa2473,4.267582,255,49.9634,0.9949,7654,2,7654,0x00,12.2437,11.7432
Pocket Monsters Eun (Korea).gbc,KR,47,71,0x11C000,Map Scripts 6,229db02c09419fd74cad947abfe34adcf5e6f037,1.589525,212,84.5032,0.4761,13616,2,13616,0x00,4.0894,3.5461
Pocket Monsters Eun (Korea).gbc,KR,48,72,0x120000,Map Scripts 7,41074396a2faa4fbf4e847caa907fc2d0edf6c01,4.615073,245,43.0969,0.9521,6627,2,6627,0x00,15.0391,14.4653
Pocket Monsters Eun (Korea).gbc,KR,49,73,0x124000,Map Scripts 8,e7ab0f722e9ccf41e243611534c801840a44e35e,3.801121,244,55.9143,0.6409,8833,2,8833,0x00,11.7432,11.7249
Pocket Monsters Eun (Korea).gbc,KR,4A,74,0x128000,Map Scripts 9,bd37c0d0ed433a09664e11607a1a231af75c9734,3.953141,247,54.4128,0.9155,8521,2,8521,0x00,12.4023,11.7126
Pocket Monsters Eun (Korea).gbc,KR,4B,75,0x12C000,Map Scripts 10,f6f3a7dcbd7d0ba911daf64b5afd5539d5ab851b,4.919957,253,38.9038,1.0193,5881,2,5881,0x00,16.4795,15.8081
Pocket Monsters Eun (Korea).gbc,KR,4C,76,0x130000,Map Scripts 11,9acffe109399f3a54eb50f4507db18ecf99132d6,3.823643,250,55.9448,1.178,8785,2,8785,0x00,11.1938,12.0605
Pocket Monsters Eun (Korea).gbc,KR,4D,77,0x134000,Map Scripts 12,e44c433a290d4113d2810dc4251fde22db75e801,3.813019,251,56.4453,1.0742,8860,2,8860,0x00,11.2427,12.0178
Pocket Monsters Eun (Korea).gbc,KR,4E,78,0x138000,Map Scripts 13,7918cb4cd306bcc80d9f1b60f4d0596caf42eed4,3.903647,247,54.1321,1.0437,8534,2,8534,0x00,11.6455,11.9019
Pocket Monsters Eun (Korea).gbc,KR,4F,79,0x13C000,Map Scripts 14,61bcd19d6cf1c26d1d5ce5a2bd6b6bf6588c8a9b,4.216711,248,49.3652,1.2451,7698,2,7698,0x00,13.4399,13.0554
Pocket Monsters Eun (Korea).gbc,KR,50,80,0x140000,Map Scripts 15,f6ffaa6583b1f10bf918341d7e3da3747aad071c,3.356527,249,62.0117,0.8057,9866,2,9866,0x00,10.9253,9.3872
Pocket Monsters Eun (Korea).gbc,KR,51,81,0x144000,Map Scripts 16,995d62b3513cf3df2745873c80560b9d095c48b2,3.725129,242,56.0547,0.9216,8842,2,8842,0x00,10.8276,11.6516
Pocket Monsters Eun (Korea).gbc,KR,52,82,0x148000,Map Scripts 17,abd1a5009f6ff638a1f63ce987c7f7ccf33f9182,3.56133,231,57.9224,0.7324,9226,2,9226,0x00,10.3027,11.0901
Pocket Monsters Eun (Korea).gbc,KR,53,83,0x14C000,Map Scripts 18,b9713fd640a0ff0317a52ffa812b783c688536bd,3.677346,247,56.8176,0.8423,8960,2,8960,0x00,10.791,11.6638
Pocket Monsters Eun (Korea).gbc,KR,54,84,0x150000,Map Scripts 19,a01726f964df0c8f5efd092d30287c452288cfa3,3.269688,248,63.2568,0.708,10058,2,10058,0x00,10.1318,9.1187
Pocket Monsters Eun (Korea).gbc,KR,55,85,0x154000,Map Scripts 20,2b19c41cda624371518969edc2a5e6659d8c358e,3.090758,233,65.6555,0.4822,10548,2,10548,0x00,8.8745,8.3557
Pocket Monsters Eun (Korea).gbc,KR,56,86,0x158000,Map Scripts 21,3c03414db54684449b13d5cf9471b5f52b236551,5.690312,253,21.2463,0.9827,3003,2,3003,0x00,20.2393,19.6777
Pocket Monsters Eun (Korea).gbc,KR,57,87,0x15C000,Map Scripts 22,2552b0760d2c990b9f6a459be2787e6ed105bc91,5.538165,252,26.2146,1.6174,3608,2,3608,0x00,19.2139,19.1528
Pocket Monsters Eun (Korea).gbc,KR,58,88,0x160000,(layout gap / data),897256b6709e1a4da9daba92b6bde39ccfccd8c1,-0.0,1,100.0,0.0,16384,0,16384,0x00,0.0,0.0
Pocket Monsters Eun (Korea).gbc,KR,59,89,0x164000,Map Scripts 23,876ac60c2699d69747cacb975a11142f6980f094,3.674629,241,56.6467,0.7202,8960,2,8960,0x00,10.9863,10.9741
Pocket Monsters Eun (Korea).gbc,KR,5A,90,0x168000,Map Scripts 24,8f486c56063fe04f4ed088a9f19d4c2ca662f55f,3.717064,242,57.2083,0.6409,9035,2,9035,0x00,11.6699,10.5164
Pocket Monsters Eun (Korea).gbc,KR,5B,91,0x16C000,Map Scripts 25,e2df52afa112850f4461275a0d94dad787f223de,4.807454,250,40.6311,0.8301,6083,2,6083,0x00,16.7969,12.97
Pocket Monsters Eun (Korea).gbc,KR,5C,92,0x170000,Map Scripts 26,2e2e36deeafd04729bdedfd2a45a718b971cf0db,2.906385,235,68.6401,0.6958,10872,2,10872,0x00,8.7036,7.5745
Pocket Monsters Eun (Korea).gbc,KR,5D,93,0x174000,Map Scripts 27,d843e6c283f7be38e71bb46657f42cb4b6607b11,3.554709,243,58.5938,1.0681,9252,2,9252,0x00,10.5347,11.2122
Pocket Monsters Eun (Korea).gbc,KR,5E,94,0x178000,Map Scripts 28,bf5b7515152e1896d8dca431eec9b7d6d9183aad,4.857361,254,38.6414,1.5442,5709,4,5709,0x00,16.04,15.4663
Pocket Monsters Eun (Korea).gbc,KR,5F,95,0x17C000,Map Scripts 29,b6fa806583a2dc2ce60c5cb4bf600a4d2f8c34c8,2.277431,230,76.062,0.5859,12251,2,12251,0x00,6.5063,5.9814
Pocket Monsters Eun (Korea).gbc,KR,60,96,0x180000,Map Scripts 30,db6784a7b5d7f39cd714f47f71ae7049e742be71,4.734354,249,40.5945,0.3967,6232,2,6232,0x00,15.0391,15.271
Pocket Monsters Eun (Korea).gbc,KR,61,97,0x184000,Map Scripts 31,690ee126c4d2ac2c8944524c2e4457b1e0a91a30,3.139454,238,64.8193,0.7935,10338,2,10338,0x00,9.2163,8.7585
Pocket Monsters Eun (Korea).gbc,KR,62,98,0x188000,Map Scripts 32,bb3e3f2537d739ecb22a39de58ebfa211eaab82b,2.182059,220,77.0996,0.415,12450,2,12450,0x00,5.3955,5.8533
Pocket Monsters Eun (Korea).gbc,KR,63,99,0x18C000,(layout gap / data),897256b6709e1a4da9daba92b6bde39ccfccd8c1,-0.0,1,100.0,0.0,16384,0,16384,0x00,0.0,0.0
