bank,offset_hex,size_bytes,sha1,crc32
36,0x090000,16384,532d0e30969e5e9bb34c33263212a06071076661,5131AF36
37,0x094000,16384,d690ceff01ddff6f2cb99514bb0e128f4624e015,8858FE87
38,0x098000,16384,2ffa4bd115892df2e5d12b74101a8234f80b9c30,84464AF0
39,0x09C000,16384,4d21e1e1f4c6b002e1dc634ab51427529e23e755,DA91D97E
40,0x0A0000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
41,0x0A4000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
42,0x0A8000,16384,ab92aa28bb7fa3a0daf96b184a25270814eeedd6,0EB784D9
43,0x0AC000,16384,0b18ffd50dd2d67d531be687004fcd1985fba5ae,2FB4BA4D
44,0x0B0000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
45,0x0B4000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
46,0x0B8000,16384,68f8040201e8a32a8dbc42646a87f84108d6bced,D07E28E2
47,0x0BC000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
48,0x0C0000,16384,8655cd6b958c5d53da5dc7aed0aae9e6eb09b731,771DD961
49,0x0C4000,16384,3583f2fc47f371805300b064a70f15a74f5be0ff,51810ECC
50,0x0C8000,16384,e6946d0c85f3c4feb7e85f1d7ac050a755cbba16,FF43805A
51,0x0CC000,16384,b2af413193004029271c34802e9458b22f9aecde,317F4F63
52,0x0D0000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
53,0x0D4000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
54,0x0D8000,16384,730b3ec9e81c9b0c75f017cfe421c842a3a8a4de,FA26F01D
55,0x0DC000,16384,fd4efbe19c7c2b8f26537b555877b535c64b3dda,87ABF54B
56,0x0E0000,16384,f347cbf3515eb249b4dec796b4277ee49eaa2d84,16FE8DF0
57,0x0E4000,16384,947b283ad22a48f653b3768bd23c8a279833f677,B1960DF1
58,0x0E8000,16384,cb1d2d62a391a8c39cb5a080cda508a2c18398df,7C0C6CB0
59,0x0EC000,16384,0817a94053fbd6b83cd3640b2286817814f3346c,48423B9D
60,0x0F0000,16384,5d36c19cdbe4ed8014d67d2a43e981ac5f7ab136,3352378E
61,0x0F4000,16384,bd5b998ef17a222cf209971ec62df27223e0607f,6F12B5A5
62,0x0F8000,16384,39e52de87a71297f165c779e0c5eb21421f6f189,1A1B0D98
63,0x0FC000,16384,1bf648c1d47cf7b50379e9f731a9208eeea36587,93D0E69D
64,0x100000,16384,9ca135513a09d4afa4d618704bc7e5a1ca95f842,ABA0652E
65,0x104000,16384,6d94bc359dc449703a1548c0b31617680f4fb1e6,79ADE850
66,0x108000,16384,b8af8b2e1597aa28587dd7033a32eaead555d741,4DE913B6
67,0x10C000,16384,0d82ba3d986d6b014a1184c3b1d0a6dc4d900927,BD8E57E5
68,0x110000,16384,59f57ade4312121c71824951cb5730928f88d6b2,B74D44B7
69,0x114000,16384,5e07812d1a74f04cadaa0dffb8fc1298c40c7956,3C349D5A
70,0x118000,16384,ce07c0f4b95b6e46936c26ceeaec5a2c77b3e0d7,23986C40
71,0x11C000,16384,6bf920066b2beda0e06a86dcfdc0da4402201e64,5926AAF3
72,0x120000,16384,397865c59aafeaf68c89994d64c688acbbd053ce,44E4256E
73,0x124000,16384,58402e0e0820d4d278ba6d837ecaa1cf9e5909b1,ED75CCCE
74,0x128000,16384,1aa5138aa396ecb4cb119582cd5f19f25c4678af,6D2ACD7E
75,0x12C000,16384,85fe891a2f7abaae49de7e8240db067f34aa364f,B74ED290
76,0x130000,16384,8b37d732ec108479c906c62ae83c30c1e5838e61,5FC02824
77,0x134000,16384,7b4132ac3c486e5111a1f97afc59e09ba20d0d42,E67F9ACA
78,0x138000,16384,ea8a3226a626aca675cc6e3a5ee6725bd4e7df5e,73598C1A
79,0x13C000,16384,e4899dccb92253047aac7fc2fea0eb1b21699f15,2BCA0BCA
80,0x140000,16384,b2caf52070ad027e6f400d651ac14a9e2a918672,A1A8F368
81,0x144000,16384,083ae4fb865273376edaf174311e78eb7c8e0390,EF1BAB54
82,0x148000,16384,d06626eca11aee38ea23aad90a23526ce00dd1bd,23A5045F
83,0x14C000,16384,26d8e79a0d110c57d01a61aa63add32709e1cd6d,65DC951F
84,0x150000,16384,40c83800f53402ec625123f99894ee782af509f3,1529AF8D
85,0x154000,16384,c327191b51d3bc193b106f15c582719ba5304eb9,FF0D6298
86,0x158000,16384,65f6cf23fbf3ae78eb566ca1d50a426b297917ab,47A115F4
87,0x15C000,16384,09abe656d77ce586b91609974ce5489dd546e4df,A4EC1BEC
88,0x160000,16384,4ecb7ffff7559a0142e4778445b7d26b2b38515a,9567E822
89,0x164000,16384,2db2d63a76569413e52db19b80d2cd44e8d99de8,7B599913
90,0x168000,16384,9e3b58e5cef527eef5789cec058b143ceb8f8b17,F0FAE43A
91,0x16C000,16384,7d621435e0082b99e401eff7e372843712965c41,1DFBEBA8
92,0x170000,16384,1b343ea4254e385fbf1318fa515757dd3e1cda65,E5750620
93,0x174000,16384,839d98ff315d3052cb0bfa16cebecde15329c75b,AA0DD4DB
94,0x178000,16384,a7db5feca311c95aa60a289a89bfd0912a4a25f1,75974BA2
95,0x17C000,16384,b1ee60ae85479bc23a4baada2800665e53b8c59e,0AC00414
96,0x180000,16384,67e5ac242f87527df64381394e0a69d443f0bbbc,D30C1277
97,0x184000,16384,dd721294ec6476059b51c65e455dea2702e04cac,A9CC521F
98,0x188000,16384,f0e35a371047a6a774ef2cf4ede0d7c677ef25d0,4D200593
99,0x18C000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
100,0x190000,16384,305c1a2e45d66b6c999a26ea24cf815526c65c31,ED0E7FB3
101,0x194000,16384,39281368943da8472fac260b7f292f822485a83b,0EA0C1C5
102,0x198000,16384,2d3097543ad68ddb708e5691bd7e3a791752e9fe,AD50507F
103,0x19C000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
104,0x1A0000,16384,aed203b383023b500e80f0a3bfe12947e5634057,0BD4E502
105,0x1A4000,16384,198fa23ff1997a16174d447892a8cdce39ac67be,DD0B68C1
106,0x1A8000,16384,18b93fede9f6332e7f3ee697d24ec1e3afd6891e,A7CFC063
107,0x1AC000,16384,3c5027955b3fd988c27683ac07630b3e75412c97,C481079B
108,0x1B0000,16384,d4183a76b066a8caf6252f2cb07e9b4cd4f0598e,C4A23790
109,0x1B4000,16384,f4c2b618f6d25792898f542d5b11f5ae8908ed46,2E243FB2
110,0x1B8000,16384,67fdb917794c2480be7f6ff593270a25afbc2a90,945C6662
111,0x1BC000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
112,0x1C0000,16384,72391a432e3b5465ad3fbd0584a03ecedac8e6a5,21879963
113,0x1C4000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
114,0x1C8000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
115,0x1CC000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
116,0x1D0000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
117,0x1D4000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
118,0x1D8000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
119,0x1DC000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
120,0x1E0000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
121,0x1E4000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
122,0x1E8000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
123,0x1EC000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
124,0x1F0000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
125,0x1F4000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
126,0x1F8000,16384,897256b6709e1a4da9daba92b6bde39ccfccd8c1,AB54D286
127,0x1FC000,16384,e671fb44bc816d31715d5c3a03a32c88e744e567,F90D00F2
